id,Interactable Name,NPC Name,Conv Name,Interaction Type,Is Interactable,Print Debug,Skip Req Hide,Skip Req Reveal,Start Visible,Magic Required,Reserved Column1,Reserved Column2,Event Destroy,Event Destroy Group,Event Change,Event Hide,Event Reveal,Event Send,Event Lose Combat,Reserved Column4,Event And1,Event And2,Event And3,Event Or1,Event Or2,Event Or3,Earth Allowed1,Earth Allowed2,Air Allowed1,Air Allowed2,Water Allowed1,Water Allowed2,Fire Allowed1,Fire Allowed2,Void Allowed1,Void Allowed2,Child Parameter1,Child Parameter2,Child Parameter3,Child Parameter4,Child Parameter5,Child Parameter6,Loaded
605,Raider_dojo20,Raider_dojo20,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
606,Raider_dojo21,Raider_dojo21,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
607,Raider_dojo22,Raider_dojo22,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
608,Raider_dojo23,Raider_dojo23,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
609,Raider_forest11,Raider_forest11,,,,,,,FALSE,,,,forest2_bandits_hide,,,listen_forest2_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,4,TRUE,,,,,
610,Raider_forest12,Raider_forest12,,,,,,,FALSE,,,,forest2_bandits_hide,,,listen_forest2_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
611,Raider_forest13,Raider_forest13,,,,,,,FALSE,,,,forest2_bandits_hide,,,listen_forest2_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
612,Raider_forest14,Raider_forest14,,,,,,,FALSE,,,,forest2_bandits_hide,,,listen_forest2_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
613,Raider_forest15,Raider_forest15,,,,,,,FALSE,,,,forest2_bandits_hide,,,listen_forest2_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
614,Raider_forest16,Raider_forest16,,,,,,,FALSE,,,,forest2_bandits_hide,,,listen_forest2_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
615,Raider_forest17,Raider_forest17,,,,,,,FALSE,,,,forest2_bandits_hide,,listen_forest2,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,2,TRUE,,,,,
616,Raider_forest18,Raider_forest18,,,,,,,FALSE,,,,forest2_bandits_hide,,listen_forest2,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,2,TRUE,,,,,
617,Raider_forest19,Raider_forest19,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,forest_camera_cue30,,,,,,,,,,,,,,,,,,1,,,,,,
618,Raider_forest20,Raider_forest20,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
619,Raider_forest21,Raider_forest21,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
620,Raider_forest22,Raider_forest22,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
621,Raider_forest23,Raider_forest23,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
622,Raider_forest24,Raider_forest24,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
623,Raider_forest25,Raider_forest25,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
624,Raider_forest26,Raider_forest26,,,,,,,FALSE,,,,forest2_bandits_hide,,,forest2_bandits_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
625,Raider_pass1,Raider_pass1,,,,,,,FALSE,,,,pass3_hide,,,listen_pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,4,TRUE,,,,,
626,Raider_pass2,Raider_pass2,,,,,,,FALSE,,,,pass3_hide,,,listen_pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
627,Raider_pass3,Raider_pass3,,,,,,,FALSE,,,,pass3_hide,,raider_pass1_camera_cue4,pass3_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
628,Raider_pass4,Raider_pass4,,,,,,,FALSE,,,,pass3_hide,,raider_pass1_camera_cue4,pass3_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
629,Raider_pass5,Raider_pass5,,,,,,,FALSE,,,,pass3_hide,,raider_pass1_camera_cue4,pass3_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
630,Raider_pass6,Raider_pass6,,,,,,,FALSE,,,,pass3_hide,,raider_pass1_camera_cue4,pass3_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
631,Raider_pass7,Raider_pass7,,,,TRUE,,,FALSE,,,,pass3_hide,,,pass3_hide,act2_start,,pass3_cleared,,,,,,,,,,,,,,,,,,4,,,,,,
632,Raider_pass8,Raider_pass8,,,,,,,FALSE,,,,pass3_hide,,,pass3_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
633,Raider_pass9,Raider_pass9,,,,,,,FALSE,,,,pass1_hide,,raider_pass2_camera_cue2,pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,4,TRUE,,,,,
634,Raider_pass10,Raider_pass10,,,,,,,FALSE,,,,pass1_hide,,raider_pass2_camera_cue2,pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
635,Raider_pass11,Raider_pass11,,,,,,,FALSE,,,,pass1_hide,,raider_pass2_camera_cue2,pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
636,Raider_pass12,Raider_pass12,,,,,,,FALSE,,,,pass1_hide,,,pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
637,Raider_pass13,Raider_pass13,,,,,,,FALSE,,,,pass1_hide,,,pass1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
638,Raider_pass14,Raider_pass14,,,,,,,FALSE,,,,pass1_hide,,,pass1_hide,act2_start,,pass1_cleared,,,,,,,,,,,,,,,,,,3,,,,,,
639,Raider_fishing1,Raider_fishing1,,,,,,,FALSE,,,,fishing1_hide,,,fishing1_hide,act2_start,,fishing1_cleared,,,,,,,,,,,,,,,,,,3,,,,,,
640,Raider_fishing2,Raider_fishing2,,,,,,,FALSE,,,,fishing1_hide,,,fishing1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
641,Raider_fishing3,Raider_fishing3,,,,,,,FALSE,,,,fishing1_hide,,,fishing1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
642,Raider_fishing4,Raider_fishing4,,,,,,,FALSE,,,,fishing1_hide,,,fishing1_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
643,Raider_fishing5,Raider_fishing5,,,,,,,FALSE,,,,fishing2_hide,,,fishing2_hide,act2_start,,fishing2_cleared,,,,,,,,,,,,,,,,,,3,,,,,,
644,Raider_fishing6,Raider_fishing6,,,,,,,FALSE,,,,fishing2_hide,,,fishing2_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
645,Raider_fishing7,Raider_fishing7,,,,,,,FALSE,,,,fishing2_hide,,,fishing2_hide,act2_start,,,,,,,,,,,,,,,,,,,,3,,,,,,
646,Raider_fishing8,Raider_fishing8,,,,,,,FALSE,,,,fishing2_hide,,,fishing2_hide,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
647,Raider_swamp1,Raider_swamp1,,,,,,,FALSE,,,,boss_reveal,,listen_swamp1,boss_reveal,act3_sc3_start,,beach_cleared,,,,,,,,,,,,,,,,,,4,,,,,,
648,Raider_swamp2,Raider_swamp2,,,,,,,FALSE,,,,boss_reveal,,,boss_reveal,act3_sc3_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
649,Raider_swamp3,Raider_swamp3,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
650,Raider_swamp4,Raider_swamp4,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
651,Raider_swamp5,Raider_swamp5,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
652,Raider_swamp6,Raider_swamp6,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
653,Raider_swamp7,Raider_swamp7,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
654,Raider_swamp8,Raider_swamp8,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
655,Raider_fishing9,Raider_fishing9,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
656,Raider_fishing10,Raider_fishing10,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
657,Raider_fishing11,Raider_fishing11,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
658,Raider_fishing12,Raider_fishing12,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
659,Raider_fishing13,Raider_fishing13,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
660,Raider_fishing14,Raider_fishing14,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
661,Raider_fishing15,Raider_fishing15,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
662,Raider_fishing16,Raider_fishing16,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
663,Raider_fishing17,Raider_fishing17,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
664,Raider_fishing18,Raider_fishing18,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
665,Raider_fishing19,Raider_fishing19,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
666,Raider_fishing20,Raider_fishing20,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
667,Raider_fishing21,Raider_fishing21,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
668,Raider_fishing22,Raider_fishing22,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
669,Raider_fishing23,Raider_fishing23,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
670,Raider_fishing24,Raider_fishing24,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
671,Raider_fishing25,Raider_fishing25,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
672,Raider_fishing26,Raider_fishing26,,,,,,,FALSE,,,,never,,,,act2_start,,,,,,,,,,,,,,,,,,,,1,,,,,,
673,Raider_fishing27,Raider_fishing27,,,,,,,FALSE,,,,boss2_reveal,,boss arrives,boss2_reveal,boss_reveal,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
674,Raider_fishing28,Raider_fishing28,,,,,,,FALSE,,,,boss2_reveal,,boss arrives,boss2_reveal,boss_reveal,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
675,Raider_fishing29,Raider_fishing29,,,,,,,FALSE,,,,boss2_reveal,,boss arrives,boss2_reveal,boss_reveal,,,,,,,,,,,,,,,,,,,,1,TRUE,,,,,
676,Raider_fishing30,Raider_fishing30,,,,,,,FALSE,,,,boss2_reveal,,boss arrives,boss2_reveal,boss_reveal,,boss_defeated,,,,,,,,,,,,,,,,,,5,TRUE,,,,,
677,Raider_fishing31,Raider_fishing31,,,,,,,FALSE,,,,,,,,boss2_reveal,,,,,,,,,,,,,,,,,,,,5,,,,,,
678,Raider_fishing32,Raider_fishing32,,,,,,,FALSE,,,,,,,,boss2_reveal,,,,,,,,,,,,,,,,,,,,,,,,,,
679,Ally_xroad1pre,Ally_xroad1pre,,,,,,,FALSE,,,,Ally_xroad1_hide,,,Ally_xroad1pre_hide,Ally_woundedP_hide,,,,,,,,,,,,,,,,,,,,7,,,,,,
680,Ally_xroad1,Ally_xroad1,,,,,,,FALSE,,,,Ally_xroad1fight_hide,,,Ally_xroad1_hide,Ally_xroad1pre_hide,,,,,,,,,,,,,,,,,,,,7,,,,,,
681,Ally_xroad1fight,Ally_xroad1fight,,,,,,,FALSE,,,,Ally_xroad1post_hide,,,Ally_xroad1fight_hide,Ally_xroad1fight_activate,,,,,,,,,,,,,,,,,,,,7,,,,,,
682,Ally_xroad1post,Ally_xroad1post,,,,,,,FALSE,,,,Ally_xroad1post_hide,,,Ally_xroad1post_hide,Ally_xroad1fight_hide,,,,,,,,,,,,,,,,,,,,7,,,,,,
683,Ally_forest1,Ally_forest1,,,,,,,FALSE,,,,Ally_forest1_hide,,,Ally_forest1_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
684,Ally_forest2,Ally_forest2,,,,,,,FALSE,,,,Ally_forest1_hide,,,Ally_forest1_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
685,Ally_forest3,Ally_forest3,,,,,,,FALSE,,,,Ally_forest1_hide,,,Ally_forest1_hide,act2_sc3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
686,Ally_forest1fight,Ally_forest1fight,,,,,,,FALSE,,,,Ally_forest1fight_hide,,,Ally_forest1fight_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Ally_forest2fight,Ally_forest2fight,,,,,,,FALSE,,,,Ally_forest1fight_hide,,,Ally_forest1fight_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,Ally_forest3fight,Ally_forest3fight,,,,,,,FALSE,,,,Ally_forest1fight_hide,,,Ally_forest1fight_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,Ally_forest1post,Ally_forest1post,,,,,,,FALSE,,,,Ally_forest1post_hide,,,Ally_forest1post_hide,Ally_forest1fight_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
690,Ally_forest2post,Ally_forest2post,,,,,,,FALSE,,,,Ally_forest1post_hide,,,Ally_forest1post_hide,Ally_forest1fight_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
691,Ally_forest3post1,Ally_forest3post1,,,,,,,FALSE,,,,Ally_forest3post1_hide,,,Ally_forest3post1_hide,Ally_forest1fight_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
692,Ally_forest3post2,Ally_forest3post2,,,,,,,FALSE,,,,Ally_forest1post_hide,,,Ally_forest1post2_hide,Ally_forest3post1_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
693,Ally_fishing1,Ally_fishing1,,,,,,,FALSE,,,,scout7_hide,,,scout7_hide,scout6_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
694,Ally_fishing1post,Ally_fishing1post,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,listen_xroad1,listen_xroad1,,,FALSE,TRUE,FALSE,FALSE,FALSE,,,,listen_xroad1_hide,,,raider_xroad_camera_cue3,act2_start,listen_xroad1_start,,,,,,,,,,,,,,,,,,,,,,,,,
696,listen_xroad2,listen_xroad2,,,FALSE,TRUE,FALSE,FALSE,FALSE,,,,listen_xroad2_hide,,,raider_xroad_camera_cue4,listen_xroad1,listen_xroad2_start,,,,,,,,,,,,,,,,,,,,,,,,,
697,listen_bridge1,listen_bridge1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_bridge1_hide,,,listen_bridge1_hide,act2_start,listen_bridge1_start,,,,,,,,,,,,,,,,,,,,,,,,,
698,listen_bridge2,listen_bridge2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_bridge2_hide,,,listen_bridge2_hide,act2_start,listen_bridge2_start,,,,,,,,,,,,,,,,,,,,,,,,,
699,listen_road1,listen_road1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_road1_hide,,,listen_road1_hide,act2_start,listen_road1_start,,,,,,,,,,,,,,,,,,,,,,,,,
700,listen_path1,listen_path1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_path1_hide,,,listen_path1_hide,act1_sc1_end,listen_path1_start,,,,,,,,,,,,,,,,,,,,,,,,,
701,listen_path2,listen_path2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_path2_hide,,,listen_path2_hide,act2_start,listen_path2_start,,,,,,,,,,,,,,,,,,,,,,,,,
702,listen_path3,listen_path3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_path3_hide,,,listen_path3_hide,act2_start,listen_path3_start,,,,,,,,,,,,,,,,,,,,,,,,,
703,listen_ruins1,listen_ruins1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_ruins1_hide,,,listen_ruins1_hide,act2_start,listen_ruins1_start,,,,,,,,,,,,,,,,,,,,,,,,,
704,listen_ruins2,listen_ruins2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_ruins2_hide,,,listen_ruins2_hide,listen_ruins1,listen_ruins2_start,,,,,,,,,,,,,,,,,,,,,,,,,
705,listen_riverbend1,listen_riverbend1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_riverbend1_hide,,,listen_riverbend1_hide,act2_start,listen_riverbend1_start,,,,,,,,,,,,,,,,,,,,,,,,,
706,listen_riverbend2,listen_riverbend2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_riverbend2_hide,,,listen_riverbend2_hide,listen_riverbend1,listen_riverbend2_start,,,,,,,,,,,,,,,,,,,,,,,,,
707,listen_forest1,listen_forest1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_forest1_hide,,,listen_forest1_hide,act2_start,listen_forest1_start,,,,,,,,,,,,,,,,,,,,,,,,,
708,listen_farm1,listen_farm1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_farm1_hide,,,listen_farm1_hide,act2_start,listen_farm1_start,,,,,,,,,,,,,,,,,,,,,,,,,
709,listen_farm2,listen_farm2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_farm2_hide,,,listen_farm2_hide,listen_farm1,listen_farm2_start,,,,,,,,,,,,,,,,,,,,,,,,,
710,listen_forest2,listen_forest2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_forest2_hide,,,listen_forest2_hide,act2_sc3_start,listen_forest2_start,,,,,,,,,,,,,,,,,,,,,,,,,
711,listen_pass1,listen_pass1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_pass1_hide,,,listen_pass1_hide,act3_sc2_start,listen_pass1_start,,,,,,,,,,,,,,,,,,,,,,,,,
712,listen_pass2,listen_pass2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_pass2_hide,,,listen_pass2_hide,act3_sc2_start,listen_pass2_start,,,,,,,,,,,,,,,,,,,,,,,,,
713,listen_pass3,listen_pass3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_pass3_hide,,,listen_pass3_hide,act3_sc2_start,listen_pass3_start,,,,,,,,,,,,,,,,,,,,,,,,,
714,listen_swamp1,listen_swamp1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_swamp1_hide,,,listen_swamp1_hide,act3_sc3_start,listen_swamp1_start,,,,,,,,,,,,,,,,,,,,,,,,,
715,listen_fishing1,listen_fishing1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_fishing1_hide,,,listen_fishing1_hide,act3_sc2_start,listen_fishing1_start,,,,,,,,,,,,,,,,,,,,,,,,,
716,listen_fishing2,listen_fishing2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_fishing2_hide,,,listen_fishing2_hide,act3_sc2_start,listen_fishing2_start,,,,,,,,,,,,,,,,,,,,,,,,,
717,listen_turnaway1,listen_turnaway1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_turnaway1_hide,,,listen_turnaway1_hide,act2_start,listen_turnaway1,,,,,,,,,,,,,,,,,,,,,,,,,
718,listen_turnaway2,listen_turnaway2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_turnaway2_hide,,,listen_turnaway2_hide,act2_start,listen_turnaway2,,,,,,,,,,,,,,,,,,,,,,,,,
719,listen_dojo1,listen_dojo1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,listen_dojo1_hide,,,,listen_dojo1_reveal,listen_dojo1_start,,,,,,,,,,,,,,,,,,,,,,,,,
720,sabotage_xroad1,sabotage_xroad1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,xroad1_bandits_hide,act2_start,xroad1_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
721,sabotage_bridge1,sabotage_bridge1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,bridge1_hide,act2_start,bridge1_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
722,sabotage_ruins1,sabotage_ruins1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,ruins1_hide,act2_start,ruins1_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
723,sabotage_riverbend1,sabotage_riverbend1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,riverbend1_hide,act2_start,riverbend1_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
724,sabotage_forest1,sabotage_forest1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,forest1_hide,act2_start,forest1_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
725,sabotage_farm1,sabotage_farm1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,farm1_hide,act2_start,farm1_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
726,sabotage_forest2,sabotage_forest2,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,forest2_explosion,forest2_hide,act2_sc3_start,forest2_cleared,,,,,,,,,,,,,,,,,,,,,,,,,
727,set_piece_set_xroad1,set_piece_set_xroad1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,set_piece_set_bridge1,set_piece_set_bridge1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,set_piece_set_ruins1,set_piece_set_ruins1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,set_piece_set_forest1,set_piece_set_forest1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,set_piece_set_forest2,set_piece_set_forest2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,set_piece_set_farm1,set_piece_set_farm1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,raider_xroad_camera_cue1,raider_xroad_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_xroad_camera_cue3,,,raider_xroad_camera_cue3,raider_xroad_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
734,raider_xroad_camera_cue2,raider_xroad_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_xroad_camera_cue4,,,raider_xroad_camera_cue4,raider_xroad_camera_cue2,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
735,raider_xroad_camera_cue3,raider_xroad_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,act2_bandits12,,,,raider_xroad_camera_cue3,listen_xroad1_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
736,raider_xroad_camera_cue4,raider_xroad_camera_cue4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,act2_bandits12,,,,raider_xroad_camera_cue4,listen_xroad2_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
737,raider_xroad_camera_cue5,raider_xroad_camera_cue5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,act2_bandits12,,,,raider_xroad_camera_cue5,listen_xroad1_return,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
738,signal_xroad1,signal_xroad1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,xroad1_bandits_hide,,,xroad1_bandits_hide,act2_start,signal_xroad1,,,,,,,,,,,,,,,,,,,,,,,,,
739,raider_riverbend_camera_cue1,raider_riverbend_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_riverbend_camera_cue3,,,raider_riverbend_camera_cue3,raider_riverbend_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
740,raider_riverbend_camera_cue2,raider_riverbend_camera_cue2,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_riverbend_camera_cue4,,,raider_riverbend_camera_cue4,raider_riverbend_camera_cue2,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
741,raider_riverbend_camera_cue3,raider_riverbend_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_riverbend_camera_cue3,listen_riverbend1_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
742,raider_riverbend_camera_cue4,raider_riverbend_camera_cue4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_riverbend_camera_cue4,listen_riverbend2_hide,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
743,raider_riverbend_camera_cue5,raider_riverbend_camera_cue5,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,raider_riverbend_camera_cue5,listen_riverbend1_return,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
744,signal_riverbend1,signal_riverbend1,,,TRUE,TRUE,FALSE,FALSE,FALSE,,,,riverbend1_hide,,,riverbend1_hide,act2_start,signal_riverbend1,,,,,,,,,,,,,,,,,,,,,,,,,
745,raider_forest_camera_cue1,raider_forest_camera_cue1,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,raider_forest_camera_cue2,,,raider_forest_camera_cue2,raider_forest_camera_cue1,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,0.8,FALSE,FALSE,TRUE,
